x,y
1.443727970123291016e+01,1.321762847900390625e+01
1.167245197296142578e+01,6.639118194580078125e+00
1.028388786315917969e+01,3.328197598457336426e-01
1.060119032859802246e+00,5.300666809082031250e+00
1.086456108093261719e+01,2.393981218338012695e+00
1.089522457122802734e+01,-8.397213816642761230e-01
-9.244307279586791992e-01,4.906799316406250000e+00
1.425436687469482422e+01,1.139205169677734375e+01
9.752953529357910156e+00,6.132433414459228516e+00
-1.120178252458572388e-01,2.351736545562744141e+00
-1.282980084419250488e+00,4.155966758728027344e+00
1.280084705352783203e+01,2.183415174484252930e+00
1.375758647918701172e+01,1.206279277801513672e+01
-8.323567509651184082e-01,3.467122554779052734e+00
9.552210807800292969e+00,4.498942852020263672e+00
-9.003936052322387695e-01,5.234751224517822266e+00
9.574664115905761719e+00,4.735766887664794922e+00
1.140539932250976562e+01,1.789521455764770508e+00
1.254494380950927734e+01,5.200963973999023438e+00
1.360031032562255859e+01,4.823730468750000000e+00
3.531541824340820312e+00,5.919392108917236328e+00
1.262994766235351562e+01,1.645353674888610840e+00
1.358405303955078125e+01,1.048262214660644531e+01
1.115084743499755859e+01,5.743108272552490234e+00
1.026987552642822266e+01,5.377135276794433594e+00
1.004382038116455078e+01,6.736145019531250000e+00
1.419968700408935547e+01,1.210320091247558594e+01
1.221697902679443359e+01,7.153429031372070312e+00
1.203130054473876953e+01,4.401332855224609375e+00
1.038224506378173828e+01,4.758018970489501953e+00
1.014034652709960938e+01,5.183081626892089844e+00
1.437976360321044922e+01,1.258706188201904297e+01
1.144887638092041016e+01,3.897916316986083984e+00
-7.978899478912353516e-01,5.078938961029052734e+00
1.145213985443115234e+01,1.854429841041564941e+00
1.150151443481445312e+01,6.310042858123779297e+00
2.079120725393295288e-01,2.293894529342651367e+00
1.176196193695068359e+01,5.791260242462158203e+00
3.526395559310913086e-01,2.263377428054809570e+00
1.171651458740234375e+01,4.188332557678222656e+00
-9.234717488288879395e-01,6.554933547973632812e+00
1.269290161132812500e+01,6.208208560943603516e+00
1.212584972381591797e+01,5.305386543273925781e+00
1.039300918579101562e+01,5.001285552978515625e+00
1.044507122039794922e+01,4.865540981292724609e+00
1.318555831909179688e+01,1.164507484436035156e+01
1.465861988067626953e+01,1.301725578308105469e+01
1.073150634765625000e+01,-1.572596311569213867e+00
1.436271309852600098e+00,5.135493755340576172e+00
1.259069919586181641e+01,3.453554153442382812e+00
1.130209541320800781e+01,6.644445896148681641e+00
1.323862838745117188e+01,1.225778961181640625e+01
1.039153957366943359e+01,3.195736646652221680e+00
-1.533774137496948242e+00,5.194514751434326172e+00
4.473311305046081543e-01,5.522281169891357422e+00
1.291644191741943359e+01,1.116060924530029297e+01
1.109381580352783203e+01,3.978846788406372070e+00
1.008098983764648438e+01,4.974645137786865234e+00
1.189369010925292969e+01,5.967854976654052734e+00
9.607744216918945312e+00,5.701603412628173828e+00
-1.048600673675537109e+00,5.434793472290039062e+00
1.311634635925292969e+01,4.473143577575683594e+00
9.790180206298828125e+00,6.496013641357421875e+00
1.064008903503417969e+01,2.588832855224609375e+00
-1.124668359756469727e+00,4.744362354278564453e+00
1.121137619018554688e+01,4.422915458679199219e+00
9.240456581115722656e+00,5.993699073791503906e+00
1.114319801330566406e+01,6.140096783638000488e-01
1.030182075500488281e+01,4.861375331878662109e+00
1.415662956237792969e+01,1.197914600372314453e+01
1.034794235229492188e+01,3.653142690658569336e+00
1.061181545257568359e+01,-4.311753213405609131e-01
1.091470050811767578e+01,6.482105255126953125e+00
1.206734466552734375e+01,7.677191257476806641e+00
-1.479288190603256226e-01,4.557826042175292969e+00
1.173652648925781250e+01,3.541750431060791016e+00
-1.201349139213562012e+00,5.039314746856689453e+00
1.269542312622070312e+01,2.153861284255981445e+00
1.183226108551025391e+01,5.552845954895019531e+00
-4.918913245201110840e-01,1.680111169815063477e+00
1.163712215423583984e+01,2.916692972183227539e+00
2.397235631942749023e-01,6.083253860473632812e+00
1.212951564788818359e+01,4.197736740112304688e+00
1.127994728088378906e+01,4.463911950588226318e-01
-6.044498085975646973e-01,3.629130601882934570e+00
1.114866733551025391e+01,-1.546261072158813477e+00
1.190315437316894531e+01,4.004868984222412109e+00
1.036443996429443359e+01,-1.087354898452758789e+00
1.363208580017089844e+01,5.444947719573974609e+00
1.095129680633544922e+01,7.159482240676879883e-01
1.384000658988952637e+00,2.357313871383666992e+00
1.252923870086669922e+01,1.328551024198532104e-01
1.160968875885009766e+01,6.041148662567138672e+00
1.088362503051757812e+01,3.364269018173217773e+00
1.036887073516845703e+01,4.215600013732910156e+00
1.236626625061035156e+01,4.344148635864257812e+00
1.143841934204101562e+01,4.069314479827880859e+00
1.181905555725097656e+01,4.335186481475830078e+00
1.166011428833007812e+01,5.939311981201171875e+00
1.153952026367187500e+01,6.247257709503173828e+00
1.034904766082763672e+01,4.860735893249511719e+00
1.176995468139648438e+01,-9.873262047767639160e-01
-1.914863348007202148e+00,4.829298019409179688e+00
9.663438796997070312e+00,4.674157142639160156e+00
4.290063679218292236e-02,3.732928514480590820e+00
-5.324437618255615234e-01,5.126590728759765625e+00
1.086732387542724609e+01,4.802206993103027344e+00
1.234319019317626953e+01,3.924522399902343750e+00
1.114345169067382812e+01,7.378746867179870605e-01
1.053262138366699219e+01,5.199832916259765625e+00
1.283614826202392578e+01,2.799810171127319336e+00
1.035624694824218750e+01,6.397316455841064453e+00
1.230949401855468750e+01,4.272680282592773438e+00
-1.392020285129547119e-01,4.197746276855468750e+00
1.226407718658447266e+01,4.283514022827148438e+00
1.213589763641357422e+01,9.730086922645568848e-01
1.090299797058105469e+01,-1.738426446914672852e+00
-9.923714399337768555e-02,6.084607124328613281e+00
1.202709388732910156e+01,-1.157916903495788574e+00
1.284372425079345703e+01,4.510110855102539062e+00
-1.038635134696960449e+00,4.502346992492675781e+00
1.057958126068115234e+01,1.654776632785797119e-01
1.202762126922607422e+01,4.542042732238769531e+00
1.197169780731201172e+01,-1.555946469306945801e+00
1.361310291290283203e+01,1.261082077026367188e+01
1.277068901062011719e+01,5.648368835449218750e+00
-3.337231874465942383e-01,3.627691268920898438e+00
1.207528018951416016e+01,-1.219773530960083008e+00
1.242869853973388672e+01,5.784050941467285156e+00
1.122837162017822266e+01,2.788773059844970703e+00
1.073583507537841797e+01,6.509337902069091797e+00
1.374563980102539062e+01,5.571889877319335938e+00
-9.724645614624023438e-01,5.759357452392578125e+00
1.410045433044433594e+01,1.220215415954589844e+01
1.262121486663818359e+01,4.853602409362792969e+00
9.442565917968750000e+00,5.238119602203369141e+00
9.244864463806152344e+00,6.705662250518798828e+00
-6.681262254714965820e-01,4.430772781372070312e+00
1.047757434844970703e+01,3.651276230812072754e-01
1.119801807403564453e+01,2.564062833786010742e+00
-4.056603610515594482e-01,2.355331420898437500e+00
9.076582908630371094e+00,5.870888710021972656e+00
1.102877712249755859e+01,-1.171093702316284180e+00
-2.059080362319946289e+00,4.257771015167236328e+00
-9.593874216079711914e-01,5.045070171356201172e+00
-1.381479501724243164e+00,5.767197608947753906e+00
1.296891880035400391e+01,4.035830974578857422e+00
1.461291122436523438e+01,1.225288581848144531e+01
1.177994632720947266e+01,-1.677767515182495117e+00
1.707513779401779175e-01,5.068485260009765625e+00
1.143636131286621094e+01,4.865944385528564453e+00
1.018738460540771484e+01,1.375551819801330566e+00
-1.670740723609924316e+00,3.311849594116210938e+00
1.134123516082763672e+01,4.324038505554199219e+00
1.242734432220458984e+01,4.260783195495605469e+00
1.198871135711669922e+01,1.197906684875488281e+01
1.387415504455566406e+01,1.095194339752197266e+01
1.029826354980468750e+01,5.361205101013183594e+00
-1.043041706085205078e+00,2.201410055160522461e+00
1.176802349090576172e+01,6.382666110992431641e+00
1.161528015136718750e+01,4.086229324340820312e+00
1.081202983856201172e+01,-1.220544338226318359e+00
1.374314594268798828e+01,1.146587085723876953e+01
-1.177951693534851074e-01,4.713579654693603516e+00
1.125582695007324219e+01,6.812706470489501953e+00
-1.615233302116394043e+00,5.714758396148681641e+00
1.116308403015136719e+01,-8.404508233070373535e-01
1.191795349121093750e+01,-1.185468316078186035e+00
1.148538208007812500e+01,6.299644947052001953e+00
1.121142864227294922e+01,6.097424030303955078e+00
-1.526647567749023438e+00,5.725741386413574219e+00
-6.920096278190612793e-01,5.450038433074951172e+00
1.157447052001953125e+01,5.950387001037597656e+00
1.243902111053466797e+01,3.926786661148071289e+00
1.240347480773925781e+01,6.023534297943115234e+00
-3.271821141242980957e-01,6.460656166076660156e+00
1.149748706817626953e+01,4.417113304138183594e+00
1.165560245513916016e+01,5.311287403106689453e+00
1.254275035858154297e+01,1.126738929748535156e+01
1.234743785858154297e+01,5.091506004333496094e+00
1.135058498382568359e+01,6.867262363433837891e+00
1.182862854003906250e+01,4.165121555328369141e+00
6.007947921752929688e-01,5.276046276092529297e+00
-1.578562259674072266e+00,3.676212072372436523e+00
-3.100809454917907715e-01,2.545422315597534180e+00
1.146137905120849609e+01,3.596815109252929688e+00
1.034081268310546875e+01,3.231244325637817383e+00
-1.867214679718017578e+00,5.542433261871337891e+00
1.058524036407470703e+01,4.647809982299804688e+00
1.118494796752929688e+01,3.722532272338867188e+00
-6.799811869859695435e-02,4.353312492370605469e+00
1.082085704803466797e+01,5.751416683197021484e+00
1.640691608190536499e-01,5.472962379455566406e+00
1.041659641265869141e+01,6.408815383911132812e+00
-4.589793384075164795e-01,1.720480322837829590e+00
1.023598384857177734e+01,3.582396030426025391e+00
1.064554405212402344e+01,3.917883157730102539e+00
-4.322744905948638916e-01,3.351016283035278320e+00
2.446817398071289062e+00,5.453498363494873047e+00
1.093717670440673828e+01,4.305332660675048828e+00
1.114387512207031250e+01,5.478622436523437500e+00
-4.122361838817596436e-01,2.121897697448730469e+00
-1.705264568328857422e+00,5.351603507995605469e+00
1.154008102416992188e+01,7.261053562164306641e+00
-1.475803732872009277e+00,5.820888519287109375e+00
9.221831321716308594e+00,5.570884227752685547e+00
1.041088199615478516e+01,6.570534229278564453e+00
1.182614707946777344e+01,-1.654123902320861816e+00
1.022687911987304688e+01,1.046541571617126465e+00
1.255380249023437500e+01,6.091243267059326172e+00
9.685955047607421875e+00,4.768374919891357422e+00
9.916582107543945312e+00,5.519612312316894531e+00
1.083574867248535156e+01,6.283046722412109375e+00
-3.790360391139984131e-01,5.329093456268310547e+00
1.079266643524169922e+01,4.812421798706054688e+00
1.045516586303710938e+01,4.396692752838134766e+00
1.127136039733886719e+01,3.247180461883544922e+00
1.379335308074951172e+01,1.365044116973876953e+01
-1.458126425743103027e+00,2.848670482635498047e+00
1.378149890899658203e+01,1.337505054473876953e+01
1.094746398925781250e+01,6.235352516174316406e+00
1.039688014984130859e+01,4.604251861572265625e+00
1.071905803680419922e+01,5.256815433502197266e+00
1.047787380218505859e+01,6.855499744415283203e-01
9.815468788146972656e+00,5.496077060699462891e+00
1.253364086151123047e+01,3.707067251205444336e+00
1.077890872955322266e+01,-3.207928240299224854e-01
9.626360893249511719e+00,5.323429584503173828e+00
-2.226112842559814453e+00,4.909314632415771484e+00
1.281281185150146484e+01,6.708025932312011719e+00
1.168998622894287109e+01,5.694408893585205078e+00
-1.812307834625244141e+00,3.089947938919067383e+00
1.194437789916992188e+01,2.433448553085327148e+00
1.230324840545654297e+01,4.728795528411865234e+00
1.063464450836181641e+01,5.794950485229492188e+00
-1.017615437507629395e+00,3.480822801589965820e+00
1.021574592590332031e+01,1.890401482582092285e+00
1.102659511566162109e+01,6.489596366882324219e+00
1.210587882995605469e+01,2.328760623931884766e+00
9.823721885681152344e+00,3.113412618637084961e+00
1.093289279937744141e+01,6.707156300544738770e-01
1.113278770446777344e+01,5.390256881713867188e+00
1.132691669464111328e+01,9.981190562248229980e-01
1.019382381439208984e+01,4.179202079772949219e+00
1.294776344299316406e+01,1.050018692016601562e+01
-2.842358648777008057e-01,5.587211132049560547e+00
1.324285030364990234e+01,5.566521644592285156e+00
9.552058219909667969e+00,6.034588813781738281e+00
9.640157699584960938e+00,4.287199974060058594e+00
-1.553290724754333496e+00,5.924391269683837891e+00
1.018406772613525391e+01,4.359320163726806641e+00
-2.862100005149841309e-01,2.010819196701049805e+00
1.156882190704345703e+01,1.406723856925964355e+00
-1.544157862663269043e+00,5.035339832305908203e+00
2.654695808887481689e-01,5.976106643676757812e+00
1.162361431121826172e+01,6.131732940673828125e+00
1.089211845397949219e+01,5.312268257141113281e+00
1.384419536590576172e+01,1.276545333862304688e+01
1.190578651428222656e+01,3.885114669799804688e+00
9.534676551818847656e+00,4.092084407806396484e+00
1.107178115844726562e+01,5.369806289672851562e+00
1.282147121429443359e+01,1.162891483306884766e+01
9.995267868041992188e+00,5.379631996154785156e+00
-8.658651113510131836e-01,4.759142398834228516e+00
1.022963523864746094e+01,7.100640773773193359e+00
1.087639713287353516e+01,5.211852073669433594e+00
1.067786788940429688e+01,3.861883878707885742e+00
1.005574798583984375e+01,6.228499889373779297e+00
1.061175155639648438e+01,4.851000785827636719e+00
-8.623040914535522461e-01,2.107872962951660156e+00
1.388934040069580078e+01,1.250659847259521484e+01
1.010793781280517578e+01,5.520565986633300781e+00
1.140818309783935547e+01,2.356467962265014648e+00
1.206567859649658203e+01,5.900588989257812500e+00
1.064978981018066406e+01,1.960788965225219727e-01
8.972771763801574707e-01,2.579254150390625000e+00
1.247369003295898438e+01,3.956565141677856445e+00
1.076454830169677734e+01,4.549934387207031250e+00
1.352033901214599609e+01,1.274072265625000000e+01
1.342998409271240234e+01,1.138146591186523438e+01
1.122782230377197266e+01,6.098661422729492188e+00
1.060477924346923828e+01,7.077316284179687500e+00
1.046813392639160156e+01,4.319869995117187500e+00
1.221820735931396484e+01,5.666064739227294922e+00
1.176355075836181641e+01,3.259311437606811523e+00
1.119412517547607422e+01,1.851803898811340332e+00
1.161143589019775391e+01,-1.193431019783020020e+00
1.078902626037597656e+01,6.070275783538818359e+00
1.201769161224365234e+01,4.125023365020751953e+00
1.036425781250000000e+01,4.929455280303955078e+00
1.253607559204101562e+01,2.772870540618896484e+00
1.313819503784179688e+01,5.312362670898437500e+00
1.108712482452392578e+01,7.061177253723144531e+00
9.666163444519042969e+00,4.594772815704345703e+00
1.225103282928466797e+01,5.311996936798095703e+00
1.148447513580322266e+01,3.390622615814208984e+00
1.184017658233642578e+01,5.195127964019775391e+00
1.071393108367919922e+01,3.877422094345092773e+00
1.239421367645263672e+01,5.607766151428222656e+00
2.769047021865844727e-01,2.027553319931030273e+00
9.273242950439453125e+00,4.481874465942382812e+00
1.164457225799560547e+01,4.789648056030273438e+00
-1.146006822586059570e+00,1.737972497940063477e+00
3.256409168243408203e-01,4.964755535125732422e+00
1.085318660736083984e+01,6.746798992156982422e+00
1.393604755401611328e+01,1.269762229919433594e+01
2.964388608932495117e+00,5.771294116973876953e+00
2.149162739515304565e-01,4.873680114746093750e+00
1.297270202636718750e+01,4.283534526824951172e+00
5.286652445793151855e-01,5.204921245574951172e+00
1.351846981048583984e+01,1.318844032287597656e+01
1.075950908660888672e+01,3.963173151016235352e+00
-1.701052308082580566e+00,4.216061592102050781e+00
1.192774105072021484e+01,6.693939208984375000e+00
-1.055358767509460449e+00,3.343064069747924805e+00
-7.571496367454528809e-01,2.100924253463745117e+00
9.434532165527343750e+00,6.615641117095947266e+00
1.087933349609375000e+01,-1.587591648101806641e+00
1.297870540618896484e+01,3.232875585556030273e+00
1.057373237609863281e+01,5.872612953186035156e+00
1.056995677947998047e+01,2.839065790176391602e+00
1.166681861877441406e+01,6.155628204345703125e+00
-6.539978384971618652e-01,1.934883236885070801e+00
-1.989797592163085938e+00,5.380012989044189453e+00
1.210302639007568359e+01,6.430404663085937500e+00
-5.627792477607727051e-01,4.559739112854003906e+00
-1.570131301879882812e+00,4.069035053253173828e+00
1.075231361389160156e+01,4.442216396331787109e+00
9.732615470886230469e+00,4.056616783142089844e+00
-9.205247163772583008e-01,5.824594020843505859e+00
9.617341041564941406e+00,3.514395952224731445e+00
1.247142124176025391e+01,7.119622230529785156e+00
2.777895689010620117e+00,5.583533287048339844e+00
1.163854312896728516e+01,1.513861060142517090e+00
-1.314449667930603027e+00,1.825806736946105957e+00
-2.017511874437332153e-01,5.046060562133789062e+00
1.291404628753662109e+01,1.235689544677734375e+01
1.379917430877685547e+01,1.314107131958007812e+01
1.161959457397460938e+01,7.047174453735351562e+00
1.133148097991943359e+01,-1.693435907363891602e+00
-1.197374820709228516e+00,4.153423309326171875e+00
1.039850902557373047e+01,5.769106388092041016e+00
1.053588008880615234e+01,6.380372524261474609e+00
1.174749946594238281e+01,-1.260655879974365234e+00
1.263571643829345703e+01,7.145949363708496094e+00
1.135827445983886719e+01,4.505591869354248047e+00
1.135683631896972656e+01,5.297115802764892578e+00
1.119357967376708984e+01,-1.043666958808898926e+00
1.313505458831787109e+01,1.136832714080810547e+01
1.045892333984375000e+01,6.975084781646728516e+00
9.987483024597167969e+00,4.563747406005859375e+00
1.242437362670898438e+01,6.224277019500732422e+00
1.109358024597167969e+01,4.542114734649658203e+00
1.353255081176757812e+01,1.272252368927001953e+01
1.149067687988281250e+01,4.478964805603027344e+00
-8.972772955894470215e-01,1.370459437370300293e+00
-1.117235183715820312e+00,1.588439106941223145e+00
1.337291812896728516e+01,1.326306438446044922e+01
2.497416257858276367e+00,5.443319797515869141e+00
-1.186099171638488770e+00,4.620419979095458984e+00
-2.010560512542724609e+00,5.419162750244140625e+00
1.392165565490722656e+01,1.251300716400146484e+01
1.292064952850341797e+01,6.402396202087402344e+00
1.093065071105957031e+01,5.147666454315185547e+00
1.053624343872070312e+01,7.329394340515136719e+00
-7.993449568748474121e-01,4.270955085754394531e+00
1.239761161804199219e+01,6.755712032318115234e+00
1.173792743682861328e+01,5.171535491943359375e+00
1.443862915039062500e+01,1.184027957916259766e+01
1.074282455444335938e+01,3.542546272277832031e+00
1.848639011383056641e+00,1.420344352722167969e+00
1.168444156646728516e+01,-1.342328071594238281e+00
-1.389966368675231934e+00,5.174379825592041016e+00
9.943669319152832031e+00,5.902288436889648438e+00
1.087210559844970703e+01,3.946150779724121094e+00
1.265395259857177734e+01,4.498942852020263672e+00
1.118541145324707031e+01,5.159403800964355469e+00
1.184626197814941406e+01,7.530676364898681641e+00
1.088298988342285156e+01,3.953519344329833984e+00
-1.367518186569213867e+00,4.125462055206298828e+00
1.304494476318359375e+01,1.118536663055419922e+01
1.425831317901611328e+01,1.298819065093994141e+01
1.181474208831787109e+01,5.803147315979003906e+00
1.251596355438232422e+01,6.493663311004638672e+00
1.088712978363037109e+01,4.237600803375244141e+00
-1.439507484436035156e+00,5.547614574432373047e+00
-5.163263082504272461e-01,6.768552303314208984e+00
1.327676582336425781e+01,6.265696525573730469e+00
1.048087120056152344e+01,6.923043251037597656e+00
1.321115112304687500e+01,1.096310997009277344e+01
1.300965976715087891e+01,1.134008598327636719e+01
-1.471044182777404785e+00,4.658281803131103516e+00
-1.262565255165100098e+00,2.436897277832031250e+00
1.228848648071289062e+01,2.453918457031250000e+00
9.907021522521972656e+00,4.469546318054199219e+00
1.214378261566162109e+01,1.779250144958496094e+00
1.163474845886230469e+01,6.773023128509521484e+00
-4.643288850784301758e-01,5.760938644409179688e+00
1.227157211303710938e+01,2.619050025939941406e+00
1.197561359405517578e+01,-1.335381507873535156e+00
-9.507902264595031738e-01,5.535815238952636719e+00
1.327965545654296875e+01,1.307445907592773438e+01
9.901268005371093750e+00,2.622373342514038086e+00
1.432838916778564453e+01,1.110195446014404297e+01
1.054727172851562500e+01,-5.819661915302276611e-02
1.091783142089843750e+01,2.876302003860473633e+00
1.073561763763427734e+01,4.798844337463378906e+00
1.051433658599853516e+01,4.245532512664794922e+00
1.159085083007812500e+01,3.869289398193359375e+00
1.147195053100585938e+01,7.126989364624023438e+00
1.287474536895751953e+01,5.842535495758056641e+00
-5.404471158981323242e-01,6.350327491760253906e+00
1.121104145050048828e+01,-7.213338613510131836e-01
9.303823471069335938e+00,4.875669479370117188e+00
-1.414604425430297852e+00,5.552045345306396484e+00
1.078121566772460938e+01,7.489642620086669922e+00
1.130163383483886719e+01,-1.380273580551147461e+00
-1.256057262420654297e+00,4.809260845184326172e+00
-3.557738065719604492e-01,5.311421394348144531e+00
1.005995368957519531e+01,4.442212104797363281e+00
1.227123069763183594e+01,6.420953750610351562e+00
1.063870334625244141e+01,3.365534782409667969e+00
1.366962432861328125e+01,1.197918796539306641e+01
9.079337120056152344e+00,5.324489593505859375e+00
1.127377223968505859e+01,1.414165139198303223e+00
1.328900051116943359e+01,1.273946857452392578e+01
1.353168869018554688e+01,1.170882415771484375e+01
1.223884105682373047e+01,5.007424354553222656e+00
1.394419288635253906e+01,1.281148719787597656e+01
1.238866043090820312e+01,7.133092880249023438e+00
1.455837821960449219e+01,1.250393962860107422e+01
1.137485694885253906e+01,3.320647478103637695e+00
1.061395168304443359e+01,6.574377536773681641e+00
4.451448619365692139e-01,5.198611259460449219e+00
1.064135551452636719e+01,8.862027525901794434e-01
-3.244118988513946533e-01,6.049643516540527344e+00
2.042774677276611328e+00,1.227766633033752441e+00
-4.823030829429626465e-01,1.503528237342834473e+00
2.557072788476943970e-02,5.089965343475341797e+00
-1.146484971046447754e+00,4.659912109375000000e+00
1.114455413818359375e+01,6.473989486694335938e+00
1.090850067138671875e+01,4.084756374359130859e+00
-2.119985342025756836e+00,5.353830337524414062e+00
1.153603935241699219e+01,-7.870885133743286133e-01
1.276270961761474609e+01,4.398505210876464844e+00
1.622335076332092285e+00,5.126764774322509766e+00
9.571009635925292969e+00,5.272076129913330078e+00
-7.565503120422363281e-01,3.650539398193359375e+00
1.259723758697509766e+01,5.152390003204345703e+00
1.149637508392333984e+01,3.597317218780517578e+00
1.015541267395019531e+01,6.478147506713867188e+00
1.135788822174072266e+01,6.187168121337890625e+00
1.032920455932617188e+01,4.956901669502258301e-01
1.177822470664978027e+00,5.927309513092041016e+00
1.140240859985351562e+01,4.914848804473876953e+00
-3.891215026378631592e-01,5.218914508819580078e+00
1.224615097045898438e+01,3.398246526718139648e+00
-5.027698278427124023e-01,1.519478201866149902e+00
1.083171844482421875e+01,6.373711585998535156e+00
1.095985698699951172e+01,-1.852615475654602051e+00
1.187450504302978516e+01,3.140677452087402344e+00
-1.954223752021789551e+00,5.356819629669189453e+00
1.278476715087890625e+01,2.877135038375854492e+00
1.457918167114257812e+01,1.263752555847167969e+01
1.388432598114013672e+01,1.153572368621826172e+01
-1.608793139457702637e+00,4.418374061584472656e+00
1.173143291473388672e+01,3.818170070648193359e+00
1.091197776794433594e+01,4.904870986938476562e+00
1.272644138336181641e+01,5.487765312194824219e+00
1.373335552215576172e+01,1.318078517913818359e+01
-5.579044818878173828e-01,1.579810619354248047e+00
1.149593925476074219e+01,4.794439792633056641e+00
-3.943044841289520264e-01,4.030008792877197266e+00
3.029678165912628174e-01,5.899236202239990234e+00
1.161212921142578125e+01,5.324094295501708984e+00
1.064000415802001953e+01,4.064354896545410156e+00
1.149939346313476562e+01,3.936247110366821289e+00
-1.672551035881042480e-01,4.482501506805419922e+00
1.060431289672851562e+01,4.832046985626220703e+00
1.220265960693359375e+01,7.535465717315673828e+00
1.284489822387695312e+01,5.053530216217041016e+00
-1.038103103637695312e+00,5.704110145568847656e+00
-1.293219923973083496e+00,2.412239313125610352e+00
-1.177922964096069336e+00,5.501059532165527344e+00
9.773872375488281250e+00,4.614994049072265625e+00
1.273736572265625000e+01,1.271326160430908203e+01
1.376241397857666016e+01,1.219431972503662109e+01
1.409944438934326172e+01,1.270691013336181641e+01
1.362050437927246094e+01,1.201215362548828125e+01
9.574174880981445312e+00,4.076928138732910156e+00
1.273249275982379913e-02,1.650720000267028809e+00
1.294154834747314453e+01,1.312847328186035156e+01
-6.689939647912979126e-03,5.110599994659423828e+00
1.228309535980224609e+01,6.115656375885009766e+00
-1.622408777475357056e-01,5.507759094238281250e+00
-3.148711025714874268e-01,6.195099830627441406e+00
1.286566066741943359e+01,6.789937019348144531e+00
1.167150211334228516e+01,2.486397027969360352e+00
9.063990592956542969e+00,4.307999610900878906e+00
1.111240959167480469e+01,5.895405769348144531e+00
1.131098937988281250e+01,3.234439373016357422e+00
-1.590647935867309570e+00,3.420983791351318359e+00
-1.184053778648376465e+00,4.034402847290039062e+00
1.072126865386962891e+01,4.768745899200439453e+00
1.308971118927001953e+01,5.108772754669189453e+00
9.899557113647460938e+00,3.436957836151123047e+00
1.089353656768798828e+01,3.100903272628784180e+00
1.552170276641845703e+00,5.091811180114746094e+00
1.056725120544433594e+01,-1.327603816986083984e+00
3.516767024993896484e-01,5.775460720062255859e+00
-1.840979307889938354e-01,4.878680706024169922e+00
1.160388374328613281e+01,-1.269649982452392578e+00
-1.379071831703186035e+00,6.400671958923339844e+00
1.167004108428955078e+01,3.927385568618774414e+00
1.201585006713867188e+01,4.497597217559814453e+00
-1.913051605224609375e+00,3.516007661819458008e+00
1.168929004669189453e+01,3.623672962188720703e+00
1.192372131347656250e+01,4.514395713806152344e+00
-1.682283401489257812e+00,5.952481269836425781e+00
1.258136272430419922e+01,4.495387077331542969e+00
1.470741748809814453e+01,1.282929420471191406e+01
-7.833116054534912109e-01,2.878279209136962891e+00
1.384378719329833984e+01,1.281294536590576172e+01
1.268463039398193359e+01,2.221599519252777100e-01
1.223005294799804688e+01,4.579774856567382812e+00
1.230324363708496094e+01,2.253095626831054688e+00
1.300790500640869141e+01,2.492551565170288086e+00
9.518130302429199219e+00,3.645281791687011719e+00
1.092321968078613281e+01,4.286812782287597656e+00
1.271944427490234375e+01,5.298330783843994141e+00
1.201326847076416016e+01,5.200146198272705078e+00
9.589584350585937500e+00,6.347701549530029297e+00
1.014759254455566406e+01,4.461227416992187500e+00
1.278331279754638672e+01,6.615134239196777344e+00
9.894899368286132812e+00,4.111033439636230469e+00
1.090180587768554688e+01,-1.576693058013916016e+00
1.166954898834228516e+01,2.677882671356201172e+00
1.025424766540527344e+01,4.085021495819091797e+00
1.145411396026611328e+01,5.511559009552001953e+00
1.220246315002441406e+01,2.802653789520263672e+00
1.274906921386718750e+01,5.737318038940429688e+00
1.098133659362792969e+01,4.116714000701904297e+00
1.253833389282226562e+01,2.082323312759399414e+00
1.246374797821044922e+01,2.907040834426879883e+00
1.199525833129882812e+01,4.823979854583740234e+00
1.338936138153076172e+01,4.653275012969970703e+00
-4.578433334827423096e-01,4.051320075988769531e+00
1.052002716064453125e+01,6.546558856964111328e+00
1.025278282165527344e+01,4.707873821258544922e+00
1.007431030273437500e+01,6.145377635955810547e+00
1.064481544494628906e+01,4.698427021503448486e-01
1.061925506591796875e+01,1.702964067459106445e+00
-1.471534252166748047e+00,4.751553535461425781e+00
1.274800777435302734e+01,3.006779193878173828e+00
1.102536201477050781e+01,1.458144664764404297e+00
1.121932792663574219e+01,-1.285670280456542969e+00
1.097232341766357422e+01,2.363120764493942261e-01
1.018804931640625000e+01,4.025931358337402344e+00
1.292790317535400391e+01,6.416843891143798828e+00
-4.898119568824768066e-01,5.631331443786621094e+00
1.172358036041259766e+01,-1.865803241729736328e+00
-8.743363618850708008e-01,2.682684421539306641e+00
1.076790428161621094e+01,6.524005889892578125e+00
1.372952079772949219e+01,1.194032573699951172e+01
1.174739170074462891e+01,4.734627723693847656e+00
1.041723251342773438e+01,5.339232444763183594e+00
-1.141207456588745117e+00,1.524730324745178223e+00
1.251700687408447266e+01,5.151215553283691406e+00
1.228896903991699219e+01,1.763343811035156250e+00
1.194490909576416016e+01,2.349229574203491211e+00
8.493327349424362183e-02,5.865684986114501953e+00
1.082166290283203125e+01,6.048706054687500000e+00
9.755971908569335938e+00,4.396898269653320312e+00
1.072514629364013672e+01,5.525409221649169922e+00
1.268729686737060547e+01,9.672933578491210938e+00
1.202483558654785156e+01,5.075384616851806641e+00
4.120939671993255615e-01,4.926111698150634766e+00
